"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M4"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"1/40"	"83/7644"	0.354562455435871	0.444100253965225	0.375369418338832	"KLF4"	1
"M4"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"1/40"	"84/7644"	0.357977017237559	0.444100253965225	0.375369418338832	"SERPINE1"	1
"M4"	"IRS-mediated signalling"	"IRS-mediated signalling"	"1/40"	"85/7644"	0.361373964236302	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"Regulation of mRNA stability by proteins that bind AU-rich elements"	"1/40"	"86/7644"	0.364753384983828	0.444100253965225	0.375369418338832	"ZFP36"	1
"M4"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"1/40"	"87/7644"	0.368115367598362	0.444100253965225	0.375369418338832	"ADM"	1
"M4"	"IRS-related events"	"IRS-related events"	"1/40"	"88/7644"	0.371459999766692	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"Defective GGT1 causes Glutathionuria (GLUTH)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"Defective TPMT causes Thiopurine S-methyltransferase deficiency (TPMT deficiency)"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective UGT1A1 causes hyperbilirubinemia"	"Defective UGT1A1 causes hyperbilirubinemia"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Defective UGT1A4 causes hyperbilirubinemia"	"Defective UGT1A4 causes hyperbilirubinemia"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"IRS-related events triggered by IGF1R"	"IRS-related events triggered by IGF1R"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Phase II conjugation"	"Phase II conjugation"	"1/40"	"89/7644"	0.374787368746222	0.444100253965225	0.375369418338832	"GSTM2"	1
"M4"	"Oxidative Stress Induced Senescence"	"Oxidative Stress Induced Senescence"	"1/40"	"91/7644"	0.381390664033864	0.444100253965225	0.375369418338832	"JUN"	1
"M4"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"AKR1C3"	1
"M4"	"IGF1R signaling cascade"	"IGF1R signaling cascade"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Insulin receptor signalling cascade"	"Insulin receptor signalling cascade"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Interferon gamma signaling"	"Interferon gamma signaling"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"SOCS3"	1
"M4"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"IL6"	1
"M4"	"Visual phototransduction"	"Visual phototransduction"	"1/40"	"92/7644"	0.384666762728243	0.444100253965225	0.375369418338832	"AKR1C3"	1
"M4"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	"1/40"	"94/7644"	0.39116829002134	0.449676367588634	0.380082549008589	"SLC1A2"	1
"M4"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"2/40"	"259/7644"	0.395073354229438	0.452232903351995	0.382243424472827	"SLC2A3/SLC1A2"	2
"M4"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"1/40"	"97/7644"	0.400795176589998	0.456838569926735	0.386136298588045	"SLC2A3"	1
"M4"	"Cell surface interactions at the vascular wall"	"Cell surface interactions at the vascular wall"	"1/40"	"99/7644"	0.407130476846418	0.462101680471251	0.390584867860654	"ATP1B3"	1
"M4"	"Resolution of Sister Chromatid Cohesion"	"Resolution of Sister Chromatid Cohesion"	"1/40"	"100/7644"	0.410273588963866	0.463712585845714	0.391946462698784	"NDEL1"	1
"M4"	"VEGFA-VEGFR2 Pathway"	"VEGFA-VEGFR2 Pathway"	"1/40"	"105/7644"	0.425747047857396	0.479188099889705	0.405026920665922	"IL6"	1
"M4"	"Mitotic Prometaphase"	"Mitotic Prometaphase"	"1/40"	"108/7644"	0.434840352804992	0.487383562102262	0.411954018446835	"NDEL1"	1
"M4"	"Signaling by VEGF"	"Signaling by VEGF"	"1/40"	"113/7644"	0.449684798775982	0.501930335563233	0.424249471655873	"IL6"	1
"M4"	"Signaling by Insulin receptor"	"Signaling by Insulin receptor"	"1/40"	"116/7644"	0.458408257944604	0.509552980938423	0.430692404158479	"IL6"	1
"M4"	"Cytokine Signaling in Immune system"	"Cytokine Signaling in Immune system"	"2/40"	"308/7644"	0.483385179081316	0.535105404003597	0.452290226040998	"SOCS3/IL6"	2
"M4"	"G alpha (s) signalling events"	"G alpha (s) signalling events"	"1/40"	"126/7644"	0.486523695069088	0.53637243431797	0.453361165379305	"ADM"	1
"M4"	"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	"1/40"	"147/7644"	0.541012004208101	0.594009098497874	0.502077735376798	"PDK1"	1
"M4"	"Apoptosis"	"Apoptosis"	"1/40"	"148/7644"	0.543460919751875	0.594272306557944	0.502300208243068	"CASP9"	1
"M4"	"Programmed Cell Death"	"Programmed Cell Death"	"1/40"	"160/7644"	0.571872345119745	0.622779009883559	0.526395093464484	"CASP9"	1
"M4"	"Separation of Sister Chromatids"	"Separation of Sister Chromatids"	"1/40"	"161/7644"	0.574160574167743	0.622779009883559	0.526395093464484	"NDEL1"	1
"M4"	"Ion channel transport"	"Ion channel transport"	"1/40"	"167/7644"	0.587641615653612	0.634841745424987	0.536590948979836	"ATP1B3"	1
"M4"	"Mitotic Anaphase"	"Mitotic Anaphase"	"1/40"	"172/7644"	0.598557167530529	0.6435121033573	0.543919445608205	"NDEL1"	1
"M4"	"Mitotic Metaphase and Anaphase"	"Mitotic Metaphase and Anaphase"	"1/40"	"173/7644"	0.600706219096211	0.6435121033573	0.543919445608205	"NDEL1"	1
"M4"	"Biological oxidations"	"Biological oxidations"	"1/40"	"174/7644"	0.60284405221576	0.6435121033573	0.543919445608205	"GSTM2"	1
"M4"	"G alpha (q) signalling events"	"G alpha (q) signalling events"	"1/40"	"189/7644"	0.633603477499811	0.673103013008675	0.568930740793871	"RGS2"	1
"M4"	"Membrane Trafficking"	"Membrane Trafficking"	"1/40"	"190/7644"	0.635569387747968	0.673103013008675	0.568930740793871	"TFRC"	1
"M4"	"Interferon Signaling"	"Interferon Signaling"	"1/40"	"196/7644"	0.647150673458336	0.682680514354088	0.577025987479879	"SOCS3"	1
"M4"	"Transmission across Chemical Synapses"	"Transmission across Chemical Synapses"	"1/40"	"201/7644"	0.6565269460422	0.689866205020905	0.583099590234849	"SLC1A2"	1
"M4"	"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	"1/40"	"211/7644"	0.674556369515146	0.706053164978888	0.596781387734063	"SOCS3"	1
"M4"	"Platelet activation, signaling and aggregation"	"Platelet activation, signaling and aggregation"	"1/40"	"221/7644"	0.691661843025165	0.721151301448719	0.609542872678236	"SERPINE1"	1
"M4"	"G alpha (i) signalling events"	"G alpha (i) signalling events"	"1/40"	"236/7644"	0.71568808289371	0.743320827406981	0.628281348933312	"RGS1"	1
"M4"	"Class I MHC mediated antigen processing & presentation"	"Class I MHC mediated antigen processing & presentation"	"1/40"	"255/7644"	0.743513343859507	0.764713637635475	0.646363317273577	"SOCS3"	1
"M4"	"Glycogen storage diseases"	"Glycogen storage diseases"	"1/40"	"258/7644"	0.747656827874089	0.764713637635475	0.646363317273577	"SLC2A3"	1
"M4"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"1/40"	"258/7644"	0.747656827874089	0.764713637635475	0.646363317273577	"SLC2A3"	1
"M4"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"1/40"	"258/7644"	0.747656827874089	0.764713637635475	0.646363317273577	"SLC2A3"	1
"M4"	"M Phase"	"M Phase"	"1/40"	"266/7644"	0.758389639818034	0.772753079966103	0.653158541470077	"NDEL1"	1
"M4"	"Neuronal System"	"Neuronal System"	"1/40"	"280/7644"	0.776110818147439	0.787825698421363	0.665898457675658	"SLC1A2"	1
"M4"	"Axon guidance"	"Axon guidance"	"1/40"	"327/7644"	0.826816077537365	0.83614107089305	0.706736338536094	"IL6"	1
"M4"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD)"	"1/40"	"441/7644"	0.90774570931539	0.909778363833888	0.768977212240735	"ADM"	1
"M4"	"GPCR ligand binding"	"GPCR ligand binding"	"1/40"	"441/7644"	0.90774570931539	0.909778363833888	0.768977212240735	"ADM"	1
"M4"	"Cell Cycle, Mitotic"	"Cell Cycle, Mitotic"	"1/40"	"445/7644"	0.909778363833888	0.909778363833888	0.768977212240735	"NDEL1"	1
"M5"	"Cholesterol biosynthesis"	"Cholesterol biosynthesis"	"7/38"	"22/7644"	6.76231122843924e-12	1.44037229165756e-09	1.28839824457632e-09	"DHCR7/LSS/IDI1/HMGCS1/MVD/SQLE/NSDHL"	7
"M5"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"8/38"	"54/7644"	1.50352208105894e-10	1.60125101632777e-08	1.43230261406141e-08	"FASN/DHCR7/LSS/IDI1/HMGCS1/INSIG1/MVD/SQLE"	8
"M5"	"Activation of gene expression by SREBF (SREBP)"	"Activation of gene expression by SREBF (SREBP)"	"7/38"	"41/7644"	8.33087449390986e-10	5.914920890676e-08	5.29083608209714e-08	"FASN/DHCR7/LSS/IDI1/HMGCS1/MVD/SQLE"	7
"M5"	"Metabolism of steroid hormones and vitamin D"	"Metabolism of steroid hormones and vitamin D"	"5/38"	"33/7644"	4.95796346555887e-07	1.68560563217918e-05	1.50775695292528e-05	"STAR/CYP21A2/CYP11A1/FDX1/CYP19A1"	5
"M5"	"Steroid hormones"	"Steroid hormones"	"5/38"	"33/7644"	4.95796346555887e-07	1.68560563217918e-05	1.50775695292528e-05	"STAR/CYP21A2/CYP11A1/FDX1/CYP19A1"	5
"M5"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP1B1 causes Glaucoma"	"Defective CYP1B1 causes Glaucoma"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective MAOA causes Brunner syndrome (BRUNS)"	"Defective MAOA causes Brunner syndrome (BRUNS)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Phase 1 - Functionalization of compounds"	"Phase 1 - Functionalization of compounds"	"6/38"	"78/7644"	1.97841036640748e-06	1.68560563217918e-05	1.50775695292528e-05	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Endogenous sterols"	"Endogenous sterols"	"4/38"	"23/7644"	4.29718130333296e-06	3.52038314465354e-05	3.14894662309014e-05	"CYP21A2/CYP11A1/FDX1/CYP19A1"	4
"M5"	"Cytochrome P450 - arranged by substrate type"	"Cytochrome P450 - arranged by substrate type"	"5/38"	"60/7644"	1.03502817426175e-05	8.1652222636205e-05	7.30370758445916e-05	"CYP21A2/CYP11A1/FDX1/CYP19A1/CYP3A4"	5
"M5"	"Biological oxidations"	"Biological oxidations"	"6/38"	"174/7644"	0.000192372627411119	0.0014634060585203	0.00130900171283506	"CYP21A2/CYP11A1/FDX1/MAOA/CYP19A1/CYP3A4"	6
"M5"	"Lipoprotein metabolism"	"Lipoprotein metabolism"	"2/38"	"30/7644"	0.00958947982440229	0.0704330759516444	0.0630016641820985	"SCARB1/LDLR"	2
"M5"	"Lipid digestion, mobilization, and transport"	"Lipid digestion, mobilization, and transport"	"2/38"	"50/7644"	0.0253765168049912	0.180173269315437	0.161163141814155	"SCARB1/LDLR"	2
"M5"	"Nuclear Receptor transcription pathway"	"Nuclear Receptor transcription pathway"	"2/38"	"51/7644"	0.0263305603874331	0.180916431049137	0.16182789236419	"NR5A1/VDR"	2
"M5"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"4/38"	"259/7644"	0.0385573827915981	0.256647579206575	0.229568627805239	"SLC40A1/SLC6A9/SLC7A1/SLCO4A1"	4
"M5"	"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"FADS1"	1
"M5"	"alpha-linolenic acid (ALA) metabolism"	"alpha-linolenic acid (ALA) metabolism"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"FADS1"	1
"M5"	"Dimerization of procaspase-8"	"Dimerization of procaspase-8"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"TNFSF10"	1
"M5"	"FGFR1c ligand binding and activation"	"FGFR1c ligand binding and activation"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"Regulation by c-FLIP"	"Regulation by c-FLIP"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"TNFSF10"	1
"M5"	"Signaling by activated point mutants of FGFR1"	"Signaling by activated point mutants of FGFR1"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"Transport of organic anions"	"Transport of organic anions"	"1/38"	"11/7644"	0.0533783270287526	0.262202044453051	0.234537040009895	"SLCO4A1"	1
"M5"	"Death Receptor Signalling"	"Death Receptor Signalling"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"TNFSF10"	1
"M5"	"FGFR3 ligand binding and activation"	"FGFR3 ligand binding and activation"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"FGFR3c ligand binding and activation"	"FGFR3c ligand binding and activation"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"Passive transport by Aquaporins"	"Passive transport by Aquaporins"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"AQP2"	1
"M5"	"Reversible hydration of carbon dioxide"	"Reversible hydration of carbon dioxide"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"CA2"	1
"M5"	"Signaling by activated point mutants of FGFR3"	"Signaling by activated point mutants of FGFR3"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"Signaling by FGFR3 mutants"	"Signaling by FGFR3 mutants"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"Vitamin B5 (pantothenate) metabolism"	"Vitamin B5 (pantothenate) metabolism"	"1/38"	"12/7644"	0.0580909725905119	0.262202044453051	0.234537040009895	"FASN"	1
"M5"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"3/38"	"181/7644"	0.0601815008843334	0.262202044453051	0.234537040009895	"FASN/FADS1/HMGCS1"	3
"M5"	"Caspase-8 activation by cleavage"	"Caspase-8 activation by cleavage"	"1/38"	"13/7644"	0.0627807712070686	0.262202044453051	0.234537040009895	"TNFSF10"	1
"M5"	"FGFR2c ligand binding and activation"	"FGFR2c ligand binding and activation"	"1/38"	"13/7644"	0.0627807712070686	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"FGFR4 ligand binding and activation"	"FGFR4 ligand binding and activation"	"1/38"	"13/7644"	0.0627807712070686	0.262202044453051	0.234537040009895	"FGF9"	1
"M5"	"FGFR1 ligand binding and activation"	"FGFR1 ligand binding and activation"	"1/38"	"14/7644"	0.0674478306611547	0.276276690977422	0.247126666997348	"FGF9"	1
"M5"	"HDL-mediated lipid transport"	"HDL-mediated lipid transport"	"1/38"	"15/7644"	0.0720922582410862	0.289729264251913	0.259159855841839	"SCARB1"	1
"M5"	"Cell-extracellular matrix interactions"	"Cell-extracellular matrix interactions"	"1/38"	"16/7644"	0.0767141607429657	0.298617349529704	0.267110156979869	"TESK1"	1
"M5"	"Activated point mutants of FGFR2"	"Activated point mutants of FGFR2"	"1/38"	"17/7644"	0.0813136444728773	0.298617349529704	0.267110156979869	"FGF9"	1
"M5"	"Chylomicron-mediated lipid transport"	"Chylomicron-mediated lipid transport"	"1/38"	"17/7644"	0.0813136444728773	0.298617349529704	0.267110156979869	"LDLR"	1
"M5"	"FGFR2 ligand binding and activation"	"FGFR2 ligand binding and activation"	"1/38"	"17/7644"	0.0813136444728773	0.298617349529704	0.267110156979869	"FGF9"	1
"M5"	"Signaling by FGFR2 mutants"	"Signaling by FGFR2 mutants"	"1/38"	"17/7644"	0.0813136444728773	0.298617349529704	0.267110156979869	"FGF9"	1
"M5"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"2/38"	"97/7644"	0.0834684389606533	0.301335211841003	0.26954125694698	"SLC40A1/SLC6A9"	2
"M5"	"Norepinephrine Neurotransmitter Release Cycle"	"Norepinephrine Neurotransmitter Release Cycle"	"1/38"	"18/7644"	0.0858908152490711	0.304912394134202	0.272741009825998	"MAOA"	1
"M5"	"Na+/Cl- dependent neurotransmitter transporters"	"Na+/Cl- dependent neurotransmitter transporters"	"1/38"	"19/7644"	0.0904457784041375	0.315818865575103	0.282496736689368	"SLC6A9"	1
"M5"	"Fatty Acyl-CoA Biosynthesis"	"Fatty Acyl-CoA Biosynthesis"	"1/38"	"20/7644"	0.0949786387871725	0.321118254947107	0.287236986139987	"FASN"	1
"M5"	"Xenobiotics"	"Xenobiotics"	"1/38"	"20/7644"	0.0949786387871725	0.321118254947107	0.287236986139987	"CYP3A4"	1
"M5"	"Aflatoxin activation and detoxification"	"Aflatoxin activation and detoxification"	"1/38"	"21/7644"	0.0994895007659355	0.32601944097145	0.291621046779503	"CYP3A4"	1
"M5"	"Defective ACY1 causes encephalopathy"	"Defective ACY1 causes encephalopathy"	"1/38"	"21/7644"	0.0994895007659355	0.32601944097145	0.291621046779503	"CYP3A4"	1
"M5"	"Extrinsic Pathway"	"Extrinsic Pathway"	"1/38"	"22/7644"	0.103978468228994	0.333418702572681	0.298239610406006	"TNFSF10"	1
"M5"	"PPARA activates gene expression"	"PPARA activates gene expression"	"2/38"	"111/7644"	0.104878183438355	0.333418702572681	0.298239610406006	"FADS1/HMGCS1"	2
"M5"	"FGFR ligand binding and activation"	"FGFR ligand binding and activation"	"1/38"	"23/7644"	0.108445644587863	0.338476641978712	0.302763885338013	"FGF9"	1
"M5"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"2/38"	"114/7644"	0.109647362894512	0.338476641978712	0.302763885338013	"FADS1/HMGCS1"	2
"M5"	"Cellular response to hypoxia"	"Cellular response to hypoxia"	"1/38"	"25/7644"	0.117315035266585	0.342302774134007	0.306186321315816	"VEGFA"	1
"M5"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"1/38"	"25/7644"	0.117315035266585	0.342302774134007	0.306186321315816	"SLC40A1"	1
